title,type,link,date,comments,comments_2
حملة تستهدف سيارات الأجرة بالبيضاء .. وعقوبات تنتظر السائقين,regions,https://m.hespress.com/regions/448786.html,[],"
نعم يجب تطبيق قانون سيارات الأجرة الصغيرة. فالحالة المستفحلة هي رفض نقل الزبون إلى الوجهة التي يريدها ولو كانت السيارة فارغة من الركاب. زد على دلك أن كان معك ابنك فابساءق يرفض نقلك لأنه يفضل نقل الزبون الفردي وهدا شيء يقلق المواطن.
", يجب تطبيق قانون سيارات الأجرة الصغيرة فالحالة المستفحلة رفض نقل الزبون الوجهة يريدها السيارة فارغة الركاب زد دلك معك ابنك فابساءق يرفض نقلك لأنه يفضل نقل الزبون الفردي وهدا شيء يقلق المواطن 
حملة تستهدف سيارات الأجرة بالبيضاء .. وعقوبات تنتظر السائقين,regions,https://m.hespress.com/regions/448786.html,[],"
يجب مراقبة أصحاب طاكسيات بموروكومول لا يشغلون العداد مرة طلبت صاحب الطاكسي ان يوصلني الي الحي الحسنى طلب مني 50 درهم رغم ان المسافة 2 كيلو متر طلبت منه شغل العداد رفض يجب على السلطات ان تجعل رقم خاص لتبليغ عن التجاوزات أصحاب طاكسيات
", يجب مراقبة أصحاب طاكسيات بموروكومول يشغلون العداد مرة طلبت صاحب الطاكسي يوصلني الحي الحسنى طلب مني رغم المسافة كيلو متر طلبت شغل العداد رفض يجب السلطات تجعل رقم خاص لتبليغ التجاوزات أصحاب طاكسيات 
"مجلس الأمن يمدد مهمة ""المينورسو"" لسنة واحدة",politique,https://m.hespress.com/politique/448813.html,[],"
", 
"مجلس الأمن يمدد مهمة ""المينورسو"" لسنة واحدة",politique,https://m.hespress.com/politique/448813.html,[],"
", 
"مجلس الأمن يمدد مهمة ""المينورسو"" لسنة واحدة",politique,https://m.hespress.com/politique/448813.html,[],"
", 
"مجلس الأمن يمدد مهمة ""المينورسو"" لسنة واحدة",politique,https://m.hespress.com/politique/448813.html,[],"
", 
"مجلس الأمن يمدد مهمة ""المينورسو"" لسنة واحدة",politique,https://m.hespress.com/politique/448813.html,[],"
", 
"مجلس الأمن يمدد مهمة ""المينورسو"" لسنة واحدة",politique,https://m.hespress.com/politique/448813.html,[],"
", 
"مجلس الأمن يمدد مهمة ""المينورسو"" لسنة واحدة",politique,https://m.hespress.com/politique/448813.html,[],"
", 
"مجلس الأمن يمدد مهمة ""المينورسو"" لسنة واحدة",politique,https://m.hespress.com/politique/448813.html,[],"
", 
"مجلس الأمن يمدد مهمة ""المينورسو"" لسنة واحدة",politique,https://m.hespress.com/politique/448813.html,[],"
عكاشة لخديم .
", عكاشة لخديم 
"مجلس الأمن يمدد مهمة ""المينورسو"" لسنة واحدة",politique,https://m.hespress.com/politique/448813.html,[],"
المرتزقة يضيعون وقتهم لانه لاوجود لاحتمال ولو واحد في المليون لتحقيق وهمهم المستحيل
", المرتزقة يضيعون وقتهم لانه لاوجود لاحتمال المليون لتحقيق وهمهم المستحيل 
"مجلس الأمن يمدد مهمة ""المينورسو"" لسنة واحدة",politique,https://m.hespress.com/politique/448813.html,[],"
اريد منكم أن ترشحوا لي ما هو الحكم الذاتي و ما يهم الناس و بماذا ينفع الصحراويين المغاربة.... الكثير من المغاربة لا يعرف حتى شيء عن الحكم الذاتي. من فضلكم اشرحوا لي..
", اريد منكم ترشحوا الحكم يهم الناس ينفع الصحراويين المغاربة الكثير المغاربة يعرف شيء الحكم فضلكم اشرحوا 
"مجلس الأمن يمدد مهمة ""المينورسو"" لسنة واحدة",politique,https://m.hespress.com/politique/448813.html,[],"
إخواننا الجزائرين عليكم التأمل لأخذ العبرة من دول الخليج. قادة هاذه الدول، رغم الإنقادات التي قد نوجهها لهم من حين لآخر، خطت خطوات كبيرة نحو مستقبل أفضل. تستثمر أموالها من أجل أبنائها وأحفادها وأجيال المستقبل، لأنها تعرف حق المعرفة أن الغاز والنفط لن يدوم والدوام لله وحده. لكن حكام الجزائر بدل الذهاب في هاذا الإتجاه النبيل يفضلون الإهتمام فقط بالصحراء المغربية.
", إخواننا الجزائرين عليكم التأمل لأخذ العبرة دول الخليج قادة هاذه الدول رغم الإنقادات نوجهها لآخر خطت خطوات كبيرة مستقبل أفضل تستثمر أموالها أبنائها وأحفادها وأجيال المستقبل لأنها تعرف حق المعرفة الغاز والنفط يدوم والدوام لله وحده حكام الجزائر بدل الذهاب هاذا الإتجاه النبيل يفضلون الإهتمام بالصحراء المغربية 
"مجلس الأمن يمدد مهمة ""المينورسو"" لسنة واحدة",politique,https://m.hespress.com/politique/448813.html,[],"
حفنة من البوليزاريو ومن يساندها منذ أكتر من 40سنة وهم يضيعون على 90 مليون مغاربي فرصة الوحدة والنماء. تحية إكبار للمجاهد سعداني الذي فضح استرزاقهم بقضية خاسرة على حساب الشعب الجزائري الشقيق.
", حفنة البوليزاريو يساندها أكتر وهم يضيعون مغاربي فرصة الوحدة والنماء تحية إكبار للمجاهد سعداني فضح استرزاقهم بقضية خاسرة حساب الشعب الجزائري الشقيق 
"مجلس الأمن يمدد مهمة ""المينورسو"" لسنة واحدة",politique,https://m.hespress.com/politique/448813.html,[],"
كل سنة تمديد تمديد تمديد الى متى ؟؟؟؟؟ غادي تبقاو تمددو حتى ننساو هاد القضية .ديرو حل معقول و باراكا من المماطلة و التمديد
", تمديد تمديد تمديد غادي تبقاو تمددو ننساو هاد القضية ديرو حل معقول باراكا المماطلة التمديد 
"مجلس الأمن يمدد مهمة ""المينورسو"" لسنة واحدة",politique,https://m.hespress.com/politique/448813.html,[],"
الى رقم 14", رقم 
"مجلس الأمن يمدد مهمة ""المينورسو"" لسنة واحدة",politique,https://m.hespress.com/politique/448813.html,[],"
لاداعي لهدا السؤال", لاداعي لهدا السؤال
"مجلس الأمن يمدد مهمة ""المينورسو"" لسنة واحدة",politique,https://m.hespress.com/politique/448813.html,[],"
لن يكون هناك شيئ اسمه الحكم الداتي", شيئ اسمه الحكم الداتي
"مجلس الأمن يمدد مهمة ""المينورسو"" لسنة واحدة",politique,https://m.hespress.com/politique/448813.html,[],"
المغرب من الدول المتخلفة", المغرب الدول المتخلفة
"مجلس الأمن يمدد مهمة ""المينورسو"" لسنة واحدة",politique,https://m.hespress.com/politique/448813.html,[],"
وهل هناك دولة عربية اودولة متخلفة", وهل دولة عربية اودولة متخلفة
"مجلس الأمن يمدد مهمة ""المينورسو"" لسنة واحدة",politique,https://m.hespress.com/politique/448813.html,[],"
منحت حكما داتيا لمنطقة ما", منحت حكما داتيا لمنطقة
"مجلس الأمن يمدد مهمة ""المينورسو"" لسنة واحدة",politique,https://m.hespress.com/politique/448813.html,[],"
هده سياسة فقط", هده سياسة
"مجلس الأمن يمدد مهمة ""المينورسو"" لسنة واحدة",politique,https://m.hespress.com/politique/448813.html,[],"
وهدا الكلام", وهدا الكلام
"مجلس الأمن يمدد مهمة ""المينورسو"" لسنة واحدة",politique,https://m.hespress.com/politique/448813.html,[],"
اي الحكم الداتي", الحكم الداتي
"مجلس الأمن يمدد مهمة ""المينورسو"" لسنة واحدة",politique,https://m.hespress.com/politique/448813.html,[],"
سيكون مصيره", سيكون مصيره
"مجلس الأمن يمدد مهمة ""المينورسو"" لسنة واحدة",politique,https://m.hespress.com/politique/448813.html,[],"
كمصير", كمصير
"مجلس الأمن يمدد مهمة ""المينورسو"" لسنة واحدة",politique,https://m.hespress.com/politique/448813.html,[],"
الاستفتاء", الاستفتاء
"مجلس الأمن يمدد مهمة ""المينورسو"" لسنة واحدة",politique,https://m.hespress.com/politique/448813.html,[],"
المغرب من طنجة الى الكويرة", المغرب طنجة الكويرة
"مجلس الأمن يمدد مهمة ""المينورسو"" لسنة واحدة",politique,https://m.hespress.com/politique/448813.html,[],"
يطبق عليه حكم واحد
", يطبق حكم 
"سلطات المملكة تفتحُ باب العودة أمام ""مغربيات داعش"" لدواع إنسانية",societe,https://m.hespress.com/societe/448771.html,[],"
بهده الخطوة الانسانية ستجعل المغرب يعطي درسا لبعض الدول الأوروبية التي تدعي احترام حقوق الأطفال والأسنان عامة، لقد توضحت الءمور عن من يقوم باحترام حقوق الانسان والاءطفال عامة ، ومن يفرق ما بين حقوق الانسان المسلم او المهاجر. انني افتخر بهده الخطوة الانسانية لبلدي وآالله يحفظه .
", بهده الخطوة الانسانية ستجعل المغرب يعطي درسا لبعض الدول الأوروبية تدعي احترام حقوق الأطفال والأسنان لقد توضحت الءمور يقوم باحترام حقوق الانسان والاءطفال يفرق حقوق الانسان المسلم المهاجر انني افتخر بهده الخطوة الانسانية لبلدي وآالله يحفظه 
"سلطات المملكة تفتحُ باب العودة أمام ""مغربيات داعش"" لدواع إنسانية",societe,https://m.hespress.com/societe/448771.html,[],"
أولا، هذه الخطوة لم تكن بمحض إرادة السلطات المغربية بل الأمريكية هي التي طلبت ذلك منذ بضع أسابيع خلت. ثانيا، للأمانة فقط فالرجال هم الذين أذنبوا و ليست النساء. نحن الرجال نقوم أحيانا بخطوات غير محسوبة العواقب و نجر معنا نساءنا و أولادنا في عواقب وخيمة. سلطتنا و تجبرنا خالي الوفاض و الحمد لله الذي خلق مخلوقا إسمه المرأة فلولاها لخرجنا من حرب كي ندخل أخرى و هكذا دواليك. أنا مع عقوبة للرجال بعد السماح بعودتهم هم كذلك أما النساء فلسن إلا ضحايا لفكر ذلك المسمى ب .. الرجل.
", أولا الخطوة تكن بمحض إرادة السلطات المغربية الأمريكية طلبت أسابيع خلت ثانيا للأمانة فالرجال أذنبوا النساء الرجال نقوم أحيانا بخطوات محسوبة العواقب نجر معنا نساءنا أولادنا عواقب وخيمة سلطتنا تجبرنا خالي الوفاض الحمد لله خلق مخلوقا إسمه المرأة فلولاها لخرجنا حرب ندخل أخرى عقوبة للرجال السماح بعودتهم النساء فلسن ضحايا لفكر المسمى الرجل 
"سلطات المملكة تفتحُ باب العودة أمام ""مغربيات داعش"" لدواع إنسانية",societe,https://m.hespress.com/societe/448771.html,[],"
قرار حكيم يحسب للدولة المغربية في استرجاع هؤلاء النسوة المغربيات حتى لا يقعن في قبضة الذءاب البشرية ..عودتهن لن يشكل اي خطر اطلاقا حيث ان الظروف القاسية التي مررن بها سيجعلهن يندمجن هن وابناؤهن..نتمنى ان تكون عودتهن في اقرب وقت لكونهن دون شك يعانين واطفالهن من ضيق الحال غذاءيا وصحيا ونفسيا وغيره
", قرار حكيم يحسب للدولة المغربية استرجاع النسوة المغربيات يقعن قبضة الذءاب البشرية عودتهن يشكل خطر اطلاقا الظروف القاسية مررن سيجعلهن يندمجن وابناؤهن نتمنى عودتهن اقرب وقت لكونهن شك يعانين واطفالهن ضيق الحال غذاءيا وصحيا ونفسيا وغيره 
"سلطات المملكة تفتحُ باب العودة أمام ""مغربيات داعش"" لدواع إنسانية",societe,https://m.hespress.com/societe/448771.html,[],"
لا يجب السماح لهن بالعودة فهن من اخترن طريقهن و مصيرهن
", يجب السماح بالعودة فهن اخترن طريقهن مصيرهن 
"سلطات المملكة تفتحُ باب العودة أمام ""مغربيات داعش"" لدواع إنسانية",societe,https://m.hespress.com/societe/448771.html,[],"
هدا القرار هو عين الصواب ﻷن هؤﻻء النسوة المغربيات ﻻ ذنب لهن في كل هده اﻷمور التي فرضت عليهن من أزواجهم والمغرر بهم هم أيضا . إدا على المسؤولين اﻷمنيين والمختصين في مجال الإرهاب والجرائم المنظمة أن يجتهدوا للبحث في سجلات هؤﻻء المغاربة المنتمين لداعش والجرائم التي ارتكبوها في جق اﻷبرياء عبر عدد من البلدان التي استهدفت في تلك الحروب الدامية ومن منهم يستحق العقاب فاليكن ومن يستحق العفو فاليشملهم ذالك ونعلم ان المغرب له تجربة كبيرة في هدا المجال .
", هدا القرار الصواب ﻷن هؤﻻء النسوة المغربيات ﻻ ذنب هده اﻷمور فرضت عليهن أزواجهم والمغرر إدا المسؤولين اﻷمنيين والمختصين مجال الإرهاب والجرائم المنظمة يجتهدوا للبحث سجلات هؤﻻء المغاربة المنتمين لداعش والجرائم ارتكبوها جق اﻷبرياء عبر البلدان استهدفت الحروب الدامية منهم يستحق العقاب فاليكن يستحق العفو فاليشملهم ذالك ونعلم المغرب تجربة كبيرة هدا المجال 
"سلطات المملكة تفتحُ باب العودة أمام ""مغربيات داعش"" لدواع إنسانية",societe,https://m.hespress.com/societe/448771.html,[],"
24 - من هولندا", هولندا
"سلطات المملكة تفتحُ باب العودة أمام ""مغربيات داعش"" لدواع إنسانية",societe,https://m.hespress.com/societe/448771.html,[],"
نتا واقيلا فايت ماعمرك ماعشتي فالمغرب وماعارفش العيالات آش كيسواو مزيان، على العموم كانتمنى أنك تراجع معلوماتك مزيان قبل الإدلاء بمثل هذه التعاليق لأن ناس آخرين تيقراوها وتاتكون عندهم أفكار غالطة، ماتنساش أن النساء هن الأكثر تدينا وتطرفا من الرجال وتجد المرأة تجبر زوجها على الصلاة وقد تتطلق منه أو تحول حياته إلى جحيم لأنه انقطع عن الصلاة ولو كان صالحا، وفخبارك دابا راك مابقيتيش تقدر تسكن فعمارة إيلا كنتي شاب ومامزوجش ولو تكون عايش مع والديك، العيالات تايعتابروك فاسق وزوفري وتايجبدوا معاك الصداع باش يصيفطوك للحبس ويقدروا حتى يجيبوا ليك الرجال يتعداو عليك بالضرب عاد يصيفطوك للحبس وهادشي كامل حيث بلغتي وماتزوجتيش وكاتسمى مدنس العمارة،ونزيدك حاجة خرا، الجامع تيدريسيوك واش مشيتي ليه ولامامشيتيش ليه، وهوما تيحرشوا رجالاتهم باش يمشيو يديروا بيك شكايات كيدية وتيجمعوا ليك شهود الزور، واش هذشي كلو ماشي غلو وتطرف وإرهاب ودعشية؟؟، والعيالات ليتيحرضوا الرجال باش يمشيو لداعش وتيمشيو معاهم حيث تيبغيوا يعيشوا فذاك الجو ديال الصداع والفتن والاستبداد والدمايات استجابة لغريزة الشر ليفيهم.
", نتا واقيلا فايت ماعمرك ماعشتي فالمغرب وماعارفش العيالات آش كيسواو مزيان العموم كانتمنى أنك تراجع معلوماتك مزيان الإدلاء بمثل التعاليق ناس آخرين تيقراوها وتاتكون عندهم أفكار غالطة ماتنساش النساء الأكثر تدينا وتطرفا الرجال وتجد المرأة تجبر زوجها الصلاة تتطلق تحول حياته جحيم لأنه انقطع الصلاة صالحا وفخبارك دابا راك مابقيتيش تقدر تسكن فعمارة إيلا كنتي شاب ومامزوجش عايش والديك العيالات تايعتابروك فاسق وزوفري وتايجبدوا معاك الصداع باش يصيفطوك للحبس ويقدروا يجيبوا ليك الرجال يتعداو بالضرب يصيفطوك للحبس وهادشي كامل بلغتي وماتزوجتيش وكاتسمى مدنس العمارة ونزيدك حاجة خرا الجامع تيدريسيوك واش مشيتي ليه ولامامشيتيش ليه وهوما تيحرشوا رجالاتهم باش يمشيو يديروا بيك شكايات كيدية وتيجمعوا ليك شهود الزور واش هذشي كلو ماشي غلو وتطرف وإرهاب ودعشية والعيالات ليتيحرضوا الرجال باش يمشيو لداعش وتيمشيو معاهم تيبغيوا يعيشوا فذاك الجو ديال الصداع والفتن والاستبداد والدمايات استجابة لغريزة الشر ليفيهم 
إنجازات المغرب الأخضر,videos,https://m.hespress.com/videos/448763.html,[],"
On parle de maroc vert alors que nous importons pratiquement toute notre nourriture de l'étranger.
", on parl de maroc vert alor que nou importon pratiqu tout notr nourritur de l étranger 
إنجازات المغرب الأخضر,videos,https://m.hespress.com/videos/448763.html,[],"
مالم تقضي الدولة على اقتصاد الريع ستكون كل البرامج التي يعول عليها المغرب للقضاء على الفقر و الهشاشة و السكن الغير اللائق مجرد فرص للغتناء الغير أخلاقي و تبقى أحوال الناس على ماهي عليه.
", مالم تقضي الدولة اقتصاد الريع البرامج يعول المغرب للقضاء الفقر الهشاشة السكن الغير اللائق مجرد فرص للغتناء الغير أخلاقي تبقى أحوال الناس ماهي 
إنجازات المغرب الأخضر,videos,https://m.hespress.com/videos/448763.html,[],"
مادام المغرب يستورد القمح والشاي والسكر فالفشل مصير هذا البرنامج
", المغرب يستورد القمح والشاي والسكر فالفشل مصير البرنامج 
إنجازات المغرب الأخضر,videos,https://m.hespress.com/videos/448763.html,[],"
صراحة زرت المغرب لم أر شيئًا اخضر. ..جميع الأراضي حمراء.....الله يرحمنا بالغيث
", زرت المغرب أر شيئ اخضر الأراضي حمراء الله يرحمنا بالغيث 
إنجازات المغرب الأخضر,videos,https://m.hespress.com/videos/448763.html,[],"
إن لم تستحي فقل ما شأت. الحالة التي وصل اليها الفلاح الصغير والمتوسط تبرهن عن نتائج هذا البلاء الأخضر . لقد سإمة من هذه الخزعبلات . الحوامض والبطاطس ترمى في الأزبال . الله يعطينا وجهك.
", تستحي فقل شأت الحالة وصل الفلاح الصغير والمتوسط تبرهن نتائج البلاء الأخضر لقد سإمة الخزعبلات الحوامض والبطاطس ترمى الأزبال الله يعطينا وجهك 
إنجازات المغرب الأخضر,videos,https://m.hespress.com/videos/448763.html,[],"
لم يلمس المواطن المغربي أي تحسن معيشي في إطار برنامج المغرب الأخضر إلا إذا استثنينا انه قبل هذا البرنامج كنا نشتري كيلوغرام سردين بأربع او خمس دراهم و في إطار هذا البرنامج الناجح حسب أصحابه المستفيدين من خيراته وحدهم أصبح المغربي يشتري السردين بثلاثون درهم . و هذا هو النجاح و إلا فلا
", يلمس المواطن المغربي تحسن معيشي إطار برنامج المغرب الأخضر استثنينا البرنامج كنا نشتري كيلوغرام سردين بأربع دراهم إطار البرنامج الناجح أصحابه المستفيدين خيراته وحدهم المغربي يشتري السردين بثلاثون النجاح 
إنجازات المغرب الأخضر,videos,https://m.hespress.com/videos/448763.html,[],"
في السبعينات كنا نستورد 400 ألف طن من الحبوب في 2019 إستوردنا 4 مليون طن بالله عليك تتجرأ قول المغرب الأخضر !!!؟؟؟
", السبعينات كنا نستورد طن الحبوب إستوردنا طن بالله تتجرأ قول المغرب الأخضر 
"""مجرمو شمهروش"" يكْفُرون بحقوق الإنسان ويطلبون تنفيذ الإعدام",faits-divers,https://m.hespress.com/faits-divers/448811.html,[],"
يسبون ويشتمون القضاة وكدلك ااهيأت الحقوقية ويطلبون الا عدام نفدوا لهم رغبتهم ولكن بحبل المشنقة حتى لا تخسروا عليهيم الرصا ص المشترى بأموال دافعي الضرائب.
", يسبون ويشتمون القضاة وكدلك ااهيأت الحقوقية ويطلبون عدام نفدوا رغبتهم بحبل المشنقة تخسروا عليهيم الرصا المشترى بأموال دافعي الضرائب 
"""مجرمو شمهروش"" يكْفُرون بحقوق الإنسان ويطلبون تنفيذ الإعدام",faits-divers,https://m.hespress.com/faits-divers/448811.html,[],"
Laissez les souffrir 50 ans dans les cellules..des ignorants..
", laissez le souffrir an dan le cellul de ignor 
"""مجرمو شمهروش"" يكْفُرون بحقوق الإنسان ويطلبون تنفيذ الإعدام",faits-divers,https://m.hespress.com/faits-divers/448811.html,[],"
Ça c’est une très bonne leçon et une réponse qu’est à sa place pour les droits de l’homme ", ça c est une trè bonn leçon et une répons qu est à sa place pour le droit de l homm 
"""مجرمو شمهروش"" يكْفُرون بحقوق الإنسان ويطلبون تنفيذ الإعدام",faits-divers,https://m.hespress.com/faits-divers/448811.html,[],"
Le droit à la vie est pour quelqu’un qui reconnaît le droit à la vie des autres", le droit à la vie est pour quelqu un qui reconnaît le droit à la vie de autr
"""مجرمو شمهروش"" يكْفُرون بحقوق الإنسان ويطلبون تنفيذ الإعدام",faits-divers,https://m.hespress.com/faits-divers/448811.html,[],"
Ces mojrimines criminels sent très bien qu’ils ne sont pas des être humains et ils ne méritent pas le droit à la vie ils le disent eux même qu’on finissent une fois pour toute", ce mojrimin criminel sent trè bien qu il ne sont pa de être humain et il ne méritent pa le droit à la vie il le disent eux même qu on finiss une foi pour tout
"""مجرمو شمهروش"" يكْفُرون بحقوق الإنسان ويطلبون تنفيذ الإعدام",faits-divers,https://m.hespress.com/faits-divers/448811.html,[],"
Ça fait réfléchi d’autre à ne pas commettre des effets similaires ", ça fait réfléchi d autr à ne pa commettr de effet similair 
"""مجرمو شمهروش"" يكْفُرون بحقوق الإنسان ويطلبون تنفيذ الإعدام",faits-divers,https://m.hespress.com/faits-divers/448811.html,[],"
Il faut les exécuter tout de suite", il faut le exécut tout de suit
"""مجرمو شمهروش"" يكْفُرون بحقوق الإنسان ويطلبون تنفيذ الإعدام",faits-divers,https://m.hespress.com/faits-divers/448811.html,[],"
Oui à la peine de mort
", oui à la pein de mort 
"""مجرمو شمهروش"" يكْفُرون بحقوق الإنسان ويطلبون تنفيذ الإعدام",faits-divers,https://m.hespress.com/faits-divers/448811.html,[],"
الروح عزيزة عند الله من قتل يقتل (ولا تقتلو النفس التي حرم الله إلا بالحق)كيفما كان دينه او جنسه او لونه.وعلاش يتساهل القظاة مع المشرملين الدين يغتصبون ارواح الأبرياء ويلتمسون لهم ضروف التخفيف .كين لي قتل و حكمو علية ب14 السنةو خرج بعد 10سنوات.
", الروح عزيزة الله قتل يقتل تقتلو النفس حرم الله بالحق دينه جنسه لونه وعلاش يتساهل القظاة المشرملين الدين يغتصبون ارواح الأبرياء ويلتمسون ضروف التخفيف كين قتل حكمو علية السنةو خرج 
"""مجرمو شمهروش"" يكْفُرون بحقوق الإنسان ويطلبون تنفيذ الإعدام",faits-divers,https://m.hespress.com/faits-divers/448811.html,[],"
""الإرهاب لا وطن و لا دين له"" . هذه القولة تلخص كل شيء . الإرهاب فقط مرض نفسي أصاب الذين استولت عليهم أيادي غير امنة في حالة ضعف . هؤلاء خسروا الدنيا و الاخرة لأنهم يقتلون الأبرياء بدم بارد . و هم أعداء الإسلام . لأن الإسلام الحقيقي هو دين التعايش و الأمن و السلام و الرحمة . الإرهاب هو فيروس لابس غشاء الإسلام و هو من صنع أعداء الإسلام . الإعدام هو مايستحقه هؤلاء . و حتى الأيات القرءانية التي نطقوا بها لن تشفع لهم لأنهم أساؤوا فهمها و استعمالها . و هم يهددون بالإنتحار و الإنتحار جزاؤه جهنم .
", الإرهاب وطن دين القولة تلخص شيء الإرهاب مرض نفسي أصاب استولت عليهم أيادي امنة حالة ضعف خسروا الدنيا الاخرة لأنهم يقتلون الأبرياء بدم بارد أعداء الإسلام الإسلام الحقيقي دين التعايش الأمن السلام الرحمة الإرهاب فيروس لابس غشاء الإسلام صنع أعداء الإسلام الإعدام مايستحقه الأيات القرءانية نطقوا تشفع لأنهم أساؤوا فهمها استعمالها يهددون بالإنتحار الإنتحار جزاؤه جهنم 
"""مجرمو شمهروش"" يكْفُرون بحقوق الإنسان ويطلبون تنفيذ الإعدام",faits-divers,https://m.hespress.com/faits-divers/448811.html,[],"
في اوربا. .. كان مجرمين كولمبيين وبرازليين ...خطر في الجريمة و المخدرات سرقة تقيلة.. الحكومة سئمت منهم وكان الحل سهل جدا. هو حقنهم. او اعطائهم عقاقير اكيد مخلطة مع الاكل.... لشل حركاتهم... يصبحون مثل البغال. مجرد جسم مرخي. لا يستطيع حتى القفز... هكذا يتعاملون مع الناس الخطر. او القتلة والمغتصبون... مجرد حقنة ويرتاح المجتمع.. وحتى المجرم تيتكالما. الدجاجة ميحركهاش
", اوربا مجرمين كولمبيين وبرازليين خطر الجريمة المخدرات سرقة تقيلة الحكومة سئمت منهم الحل سهل حقنهم اعطائهم عقاقير اكيد مخلطة الاكل لشل حركاتهم يصبحون البغال مجرد جسم مرخي يستطيع القفز يتعاملون الناس الخطر القتلة والمغتصبون مجرد حقنة ويرتاح المجتمع وحتى المجرم تيتكالما الدجاجة ميحركهاش 
"""مجرمو شمهروش"" يكْفُرون بحقوق الإنسان ويطلبون تنفيذ الإعدام",faits-divers,https://m.hespress.com/faits-divers/448811.html,[],"
يستحقوا السجن الانفرادي ", يستحقوا السجن الانفرادي 
"""مجرمو شمهروش"" يكْفُرون بحقوق الإنسان ويطلبون تنفيذ الإعدام",faits-divers,https://m.hespress.com/faits-divers/448811.html,[],"
سيكون لهم اشد من الاعدام لهؤلاء البدائيين
", سيكون اشد الاعدام لهؤلاء البدائيين 
"بوعياش تقترح ترخيصا مشروطا للإجهاض و""العلاقات الرضائية""",societe,https://m.hespress.com/societe/448797.html,[],"
يجب استفتاء الشعب كما يحدث في الدول الحقوقية الديمقراطية وبما أننا دولة اسلامية يجب استصدار فتوى من مجلس الاعلى لعلماء المغرب. وشكرا.
", يجب استفتاء الشعب يحدث الدول الحقوقية الديمقراطية وبما أننا دولة اسلامية يجب استصدار فتوى مجلس الاعلى لعلماء المغرب وشكرا 
"بوعياش تقترح ترخيصا مشروطا للإجهاض و""العلاقات الرضائية""",societe,https://m.hespress.com/societe/448797.html,[],"
صدمت من هذا الخبر ما دور هذه الجمعيات يتكلمون بحرية مطلقة ولو تكلم اهل العلم والدين يحابون سيدتي عليكي ان تحترمي الدستور ودستورنا يقول نحن دولة اسلامية والاسلام يحرم ذالك واذا اردتي ان تغير الدستور عليك بالاستفثاء الرجوع الى الشعب الكلمة الاخيرة له اتقوا الله يمهل ولا يهمل كل هذه الكوارث سببها نسينا الله انها من علامات الساعة تذكروا القبر والموت واين فرعون وهامان ووو
", صدمت الخبر دور الجمعيات يتكلمون بحرية مطلقة تكلم اهل العلم والدين يحابون سيدتي عليكي تحترمي الدستور ودستورنا يقول دولة اسلامية والاسلام يحرم ذالك واذا اردتي تغير الدستور بالاستفثاء الرجوع الشعب الكلمة اتقوا الله يمهل يهمل الكوارث سببها نسينا الله علامات الساعة تذكروا القبر والموت واين فرعون وهامان ووو 
"بوعياش تقترح ترخيصا مشروطا للإجهاض و""العلاقات الرضائية""",societe,https://m.hespress.com/societe/448797.html,[],"
صافي غادي تكمل الله إدينا فالضو هدا مكان ما بقاش مايتقال .
", صافي غادي تكمل الله إدينا فالضو هدا مكان بقاش مايتقال 
"بوعياش تقترح ترخيصا مشروطا للإجهاض و""العلاقات الرضائية""",societe,https://m.hespress.com/societe/448797.html,[],"
عجباً لهذه المنظمات ""الإنسانية"": تطالب برفع عقوبة الإعدام على القتلة وتطالب في نفس الوقت بالسماح بقتل الجنين الذي لم يرتكب أي ذنب؟ أي منطق هذا؟
", لهذه المنظمات الإنسانية تطالب برفع عقوبة الإعدام القتلة وتطالب بالسماح بقتل الجنين يرتكب ذنب منطق 
"بوعياش تقترح ترخيصا مشروطا للإجهاض و""العلاقات الرضائية""",societe,https://m.hespress.com/societe/448797.html,[],"
هادو هما سباب فتن وشباب مشاكل محاد هد ناس معانا عمرنا نزيدو وش اعباد الله هدشي مسؤلين عليه قدام الله ناس كتبيع وكتشري في دين اللهم هذا منكر حسبنا الله ونعم الوكيل
", هادو سباب فتن وشباب مشاكل محاد هد ناس معانا عمرنا نزيدو وش اعباد الله هدشي مسؤلين قدام الله ناس كتبيع وكتشري دين اللهم منكر حسبنا الله ونعم الوكيل 
"بوعياش تقترح ترخيصا مشروطا للإجهاض و""العلاقات الرضائية""",societe,https://m.hespress.com/societe/448797.html,[],"
طريق الله الذي يؤدي الى سعادة الإنسان في الدارين ليس هو ما تدعو اليه هذه السيدة، ما تدعو اليه فساد وفاحشة يتنافى وقيم مجتمع مسلم، وإلا فما الفرق حينها بين مجتمع مسلم ومجتمع غربي أو حتى مجتمع بهيمي. لا لعلمنة الدولة.
", طريق الله يؤدي سعادة الإنسان الدارين تدعو السيدة تدعو فساد وفاحشة يتنافى وقيم مجتمع مسلم وإلا فما الفرق حينها مجتمع مسلم ومجتمع غربي مجتمع بهيمي لعلمنة الدولة 
"بوعياش تقترح ترخيصا مشروطا للإجهاض و""العلاقات الرضائية""",societe,https://m.hespress.com/societe/448797.html,[],"
اشوفوا المواطنين فين عايشين او ديروا ليهم الحل خرجتوا على البلاد
", اشوفوا المواطنين فين عايشين ديروا ليهم الحل خرجتوا البلاد 
